Song_Name,Album_name,Artist_name,Album_album_type,Album_id,Album_image,Album_label,Album_popularity,Album_release,Album_total_tracks,Artist_followers,Artist_genres,Artist_id,Artist_images,Artist_popularity,Song_Explicit,Song_Top_Tags_lfm,Song_acousticness,Song_danceability,Song_duration_ms,Song_energy,Song_id,Song_instrumentalness,Song_key,Song_liveness,Song_loudness,Song_mode,Song_popularity,Song_speechiness,Song_tempo,Song_time_signature,Song_track_number,Song_valence,Artist_image
Metendo Gostoso - Studio,Metendo Gostoso (Studio),O Poeta,single,3kiVW1MAFZMacVL8ORDzsa,https://i.scdn.co/image/ab67616d0000b2734a3f702bdd3df3357dee1d96,O Poeta,38,2020-08-21,1,69774,"['arrochadeira', 'pagode baiano']",44joZFurg31HS9vvv64WpU,,45,True,,0.408,0.741,129714,0.893,3SbLntDChSBp2RJbqwLuWX,3.05e-06,1,0.429,-3.332,0,44,0.193,105.019,4,1,0.732,https://i.scdn.co/image/ab6761610000e5eb3b966fc54a0ac40eb091fddc
Maresia,Maresia,Rachel Reis,single,0LeTsEVvfdJ86Hi7uE7CxK,https://i.scdn.co/image/ab67616d0000b273f7fe9860e6264b08e345f833,Rachel Reis,53,2021-07-19,1,10094,"['musica baiana', 'musica feirense', 'nova mpb']",12i4XNuGj3mOnIsmeyw1HR,,48,False,,0.0789,0.807,144554,0.584,14MmpI6ZOB9QaetEIPSzqB,0.0137,9,0.383,-8.923,1,59,0.0322,126.032,4,1,0.648,https://i.scdn.co/image/ab6761610000e5eb793fb786ac9b5dc465c4ef7b
"1, 2, 3, 4","1, 2, 3, 4",Lincoln & Duas Medidas,single,55cDcUZLtnQeTvZ87IbTzB,https://i.scdn.co/image/ab67616d0000b273440ee054ba94e81545dac7ee,Lincoln & Duas Medidas,39,2021-06-18,1,17551,['pagode baiano'],33tvLva7hFpC9ajAxwyPkV,,41,False,,0.469,0.827,115520,0.976,2ihAmUPbe9hCQRVGpy3LpM,0.000121,0,0.335,-2.901,1,46,0.0631,113.993,4,1,0.924,https://i.scdn.co/image/ab6761610000e5ebafff5c1e815767b75bdbb782
Proteção de Tela,Set. 2021,Rafinha o Big Love,album,6zFMWzSuDApwbxmLTmF1Po,https://i.scdn.co/image/ab67616d0000b273cc18037036707805f2afe319,Administração Mídias Brasil,47,2021-09-20,18,27050,"['arrocha', 'forro']",6QidBfWq2WLE1BnIrSuhXG,,53,False,,0.75,0.742,208039,0.616,5BFHMqK7oDBYn3NX4JfUeh,0.0,1,0.269,-6.52,0,51,0.0382,142.009,4,1,0.695,https://i.scdn.co/image/ab6761610000e5ebc9158278284ea9b25ccbd7dc
Se Livra Dele,Se Livra Dele,Unha Pintada,single,3sx0fp17pdrMZ3WA26KFGU,https://i.scdn.co/image/ab67616d0000b273551482a57bf772789a455bd6,Pida Music,41,2021-09-17,1,501505,"['arrocha', 'forro', 'forro de favela', 'pagode baiano']",0oSb8ZEnIS4bPrpDoMT4tx,,56,False,,0.622,0.79,193778,0.728,2gwOh94CadFBLlvyLwmJM3,0.0,9,0.104,-5.528,0,48,0.0483,134.995,4,1,0.66,https://i.scdn.co/image/ab6761610000e5eb1c688992986d2db54168f00a
Te Amo Sendo Rapariga,Te Amo Sendo Rapariga,Kart Love,single,0O3ZhpjNL3CNMajkp61W6v,https://i.scdn.co/image/ab67616d0000b273b77b6a81cb095b5c06202c33,Kart Love,34,2021-08-20,1,34585,['arrochadeira'],7FHGKU22zhtwuitt18w8jN,,41,False,,0.355,0.551,138809,0.59,6AELUYOuRBpDuYM7byUDhW,0.0,7,0.281,-3.616,1,41,0.0531,127.753,4,1,0.571,https://i.scdn.co/image/ab6761610000e5ebef0e2db9a791997c94f0178c
Gostoso é você de 4,Gostoso é você de 4,Preto de Luxo,single,0DSPBXF9HEAyzbxpHgw61F,https://i.scdn.co/image/ab67616d0000b273d5b88c63b13ec97604e2ea62,Preto de Luxo,29,2020-10-26,1,6051,['pagode baiano'],6GD2EEgpkyDnfl3aPMyU6W,,21,True,,0.56,0.895,115167,0.914,4ZCEU3kst7kljOCYTYG7qG,0.0,1,0.273,-0.726,0,36,0.201,98.835,4,1,0.898,https://i.scdn.co/image/ab67616d0000b273d5b88c63b13ec97604e2ea62
Namora Comigo (feat. Benício),Namora Comigo (feat. Benício),Cristian Bell,single,3nHsmAvpWrdIrw4FiHOTZg,https://i.scdn.co/image/ab67616d0000b273315c34988b6f9124e8eca4bb,Criativa Produções Artísticas,26,2021-08-20,1,5770,['forro'],2mceVTJPYZiJhKJhXLhNzr,,40,False,,0.503,0.596,189626,0.769,2f6CxFlK2QpIBNR3h3ll2o,0.0,1,0.0831,-2.658,0,32,0.0414,149.931,4,1,0.807,https://i.scdn.co/image/ab6761610000e5ebd4f48d0447e62e7de57e0ed4
Bum-Bum Bater,Bum-Bum Bater,Valner Pv,single,0Yvvl7zWEZ86gyRRDxdSXx,https://i.scdn.co/image/ab67616d0000b273a8e1e3dc5011c2ebe35df52e,Valner Pv,25,2021-03-03,1,480,[],1Vl4Zc4kkyNVA8CRNjtOrx,,16,True,,0.147,0.938,136800,0.891,357BW2TGiwgeKa2YZRAUYb,0.0333,7,0.128,-2.007,1,32,0.1,100.009,4,1,0.522,https://i.scdn.co/image/ab6761610000e5ebcfb66eb08e288aedc25db49c
Cirandinha / Gera Samba / Mexe Mexe Mainha,Samba Em Harmonia (Parte 1),Harmonia Do Samba,single,74axO2yXzfcmL36TmOVLCP,https://i.scdn.co/image/ab67616d0000b273bb87b94b3e32e3e0ef22404d,Gufo Records,59,2021-06-12,7,465806,"['axe', 'funk carioca', 'pagode', 'pagode baiano']",3o1Lr9yRGJJhhLlVQFObfC,,63,False,,0.434,0.721,430280,0.725,1NcHMYyXGXktqoPJEYbtA4,0.0,0,0.11,-5.418,1,41,0.0466,93.957,4,4,0.712,https://i.scdn.co/image/ab6761610000e5eb9ad9dc670541b595dc6ffd62
Toma Pix,Terror dos Modinhas,Banda O Metrô,album,7q7LZkUY4qEV6gh4UbjzQm,https://i.scdn.co/image/ab67616d0000b2738b9e766c1b6461e27a41b3b1,HMJ PRODUÇÕES,33,2021-01-13,12,29416,['pagode baiano'],7lVKif6HvlLwr4VqSjyPIv,,41,True,,0.298,0.549,187488,0.711,3XjSw1xhJLXlquByOCUQhp,0.0,0,0.154,-4.84,1,36,0.116,102.741,4,6,0.639,https://i.scdn.co/image/ab67616d0000b27353e4091c2c12d2aad4012ffc
Senta Karol,Aumenta o Paredão,Swing Guetto,album,6TMzI6ErDtb32yyxnZSi5d,https://i.scdn.co/image/ab67616d0000b273fdb0fbe531d915bfa0ec203b,Eduardo Digital Music,37,2021-02-20,10,3756,"['arrochadeira', 'pagode baiano']",3YopikOb54FkbPp8KVyN2E,,32,False,,0.608,0.924,195673,0.543,135xIrsDg3AdQAb0u1FeQ7,0.000378,5,0.0625,-7.102,1,41,0.0504,100.022,4,1,0.791,https://i.scdn.co/image/ab67616d0000b273fdb0fbe531d915bfa0ec203b
"Se Tu Não Quer Porr#, Tem Quem Queira","Se Tu Não Quer Porr#, Tem Quem Queira",Igor Kannário,single,67WzC5TzL5bYf9ZCybV3uJ,https://i.scdn.co/image/ab67616d0000b27336874325dc0ca350930eb74c,Igor Kannário,40,2021-04-02,1,78985,['pagode baiano'],5f7cQBZuBWNeBmglwIWj6a,,41,True,,0.34,0.837,137520,0.879,6DxzTkcjyVPLATP6egoCDV,0.0,8,0.223,-5.863,1,47,0.0657,124.986,4,1,0.961,https://i.scdn.co/image/ab6761610000e5eb451ca5fc31d14fe93fbf9d7c
Agora Superei,Xeque-Mate,A Dama,album,6ed5JOdRqjVMYpectWznmJ,https://i.scdn.co/image/ab67616d0000b273527f33763a901fcea4760a25,A Dama,34,2020-12-30,13,16324,['pagode baiano'],6r2Jxpiepf5Yc7SdvK4w0K,,32,True,,0.231,0.716,144633,0.888,4tQfiSxsHxH5utmGV5M3nh,0.0,6,0.331,-1.743,0,39,0.0452,110.142,4,1,0.616,https://i.scdn.co/image/ab6761610000e5ebc35979c57f5686664ed689c6
Idiota,Idiota,Larissa Gomes,single,3DO5W0EDAN84XRY25pkfH2,https://i.scdn.co/image/ab67616d0000b2738748cc6d15d5437823634176,Siri Music,34,2021-10-01,1,2564,[],1Bn1RoxoF9W0XmYpeAFf59,,28,False,,0.249,0.802,142154,0.686,61XcokbESvFr7erjbg7Wxd,1.97e-06,8,0.359,-2.138,0,41,0.123,130.13,4,1,0.781,https://i.scdn.co/image/ab6761610000e5eb881e98cb11d2c8181675b18c
BATE BATE NA XERECA,SEM LOCKDOWN,Baile do Gunna,album,49YxPtnQ5lyJW2OQcoENGW,https://i.scdn.co/image/ab67616d0000b273b9ce1b008883d8a8ada0830c,Baile do Gunna,29,2021-01-06,7,2171,['pagode baiano'],3mDadz3Q82BwVo6vAbjMwV,,22,True,,0.209,0.896,182542,0.912,5XcSyk7IGhDz17a0iN4KEF,0.0,9,0.291,-2.12,0,33,0.0503,118.035,4,1,0.746,https://i.scdn.co/image/ab67616d0000b273b9ce1b008883d8a8ada0830c
Chamo Teu Vulgo Malvadão (feat. mc jhenny),Julho 2021,O Lendário,single,0rT7DqMQFQhb8aBdNP9us4,https://i.scdn.co/image/ab67616d0000b273540622aff91e6f64726e0a35,Love Funk,53,2021-07-22,5,20958,['arrochadeira'],4XgWG82RBFvM4llrzglHe2,,46,False,,0.332,0.832,132061,0.593,3fpfGrEFM28tU9T5AqoIuN,0.339,10,0.255,-6.865,0,44,0.0691,119.965,4,1,0.825,https://i.scdn.co/image/ab6761610000e5eb97505623b4b87f709a45440c
Sequencia De Botadão,Sequencia De Botadão,E O Índio,single,1XFG2XTvq6pzS3kavndtbb,https://i.scdn.co/image/ab67616d0000b273c715c431bb8c848b255a761f,Alysson CDs Oficial,39,2021-06-26,1,9772,['arrochadeira'],4BRI1muBEgaSxTVcsGWYwO,,39,False,,0.311,0.956,194385,0.827,3ebez8DARMNt9jh9884DVG,0.0387,1,0.188,-1.84,1,46,0.0613,130.022,4,1,0.792,https://i.scdn.co/image/ab67616d0000b273c715c431bb8c848b255a761f
Vem Me Catucar,A Malvada dos Paredões,A Mandraka,single,0CEq4QY2Bx4R0kQyrfSyJ3,https://i.scdn.co/image/ab67616d0000b2733284c4b78db2674519f4551a,Conquista Records Produtora,39,2021-06-09,5,6165,['arrochadeira'],4m7Q79ob2JviQTEvV1EHSf,,33,True,,0.403,0.976,118204,0.926,1AghKpGHcmvZUX0Oc0tMtz,1.34e-05,9,0.081,-2.356,0,41,0.159,130.003,4,5,0.944,https://i.scdn.co/image/ab6761610000e5eb87dc29a07e606075a42ef643
Me Cheira,O Pai Das Crianças (Part. 1),Tierry,album,7Dv7PY99nacoKmLbNdVzJu,https://i.scdn.co/image/ab67616d0000b2739e14920d93c7ca0e37100d64,Virgin Music Label And Artist Services (S&D),70,2021-08-20,10,1191210,"['arrocha', 'sertanejo pop']",4FUMTycjZlEY6ZxMgqNjC8,,70,False,,0.132,0.46,166385,0.614,0sUOqcSWHF4m7OLIvPHMZR,0.0,11,0.423,-3.522,1,50,0.0512,128.743,4,5,0.77,https://i.scdn.co/image/ab6761610000e5eb0589cbb4f0350c8d90209dfe
Passa no Crédito,Passa no Crédito,pamela paz e denilson,single,6y0sH1ScdPwHn96sO7dq1u,https://i.scdn.co/image/ab67616d0000b2737545a883d4faf66da44b3d74,OGN Music,2,2021-09-17,1,37,[],1lDg8N3lnkcuajW1KKDK1N,,0,False,,0.337,0.613,166570,0.891,5cX0xgivO8q8Qi7j8j0pSY,0.0,9,0.575,-3.244,1,4,0.223,166.061,4,1,0.659,https://i.scdn.co/image/ab6761610000e5eb49184c6b186aa2ea293d79f8
Século da Putaria,Século da Putaria,Papazoni,single,7aKViaPM2d3EyeQvPRHffJ,https://i.scdn.co/image/ab67616d0000b273bd584ef1c62bd0dd82517e31,A Praia,33,2021-09-10,1,34258,['pagode baiano'],28GptxBejq2usRvCObEG81,,42,True,,0.169,0.895,154795,0.758,4w545qnkheCmCO7nBHdgMU,0.0,9,0.055,-4.899,0,40,0.0527,144.018,4,1,0.924,https://i.scdn.co/image/ab6761610000e5eb1fe16e99c8ef4a8d76ccd49b
"Tá Solteira, Mas Não Tá Sozinha","Tá Solteira, Mas Não Tá Sozinha",Ivete Sangalo,single,6nARZY94CBzQmPAs3iw6K5,https://i.scdn.co/image/ab67616d0000b27359c2658b80f9943efc90ca42,Universal Music Ltda.,54,2021-01-29,1,1804548,"['arrocha', 'axe', 'funk carioca', 'mpb', 'pagode', 'pop nacional', 'samba reggae']",7dzq55YG3wjViqexDwiycQ,,70,False,,0.125,0.757,174566,0.899,2LjR7I43VZIOtZb3lzmpcS,1.88e-06,2,0.0526,-3.686,1,61,0.0464,112.047,4,1,0.731,https://i.scdn.co/image/ab6761610000e5eb89ceb079f2d221a691e708f4
Molhadinha,Molhadinha,ÀTTØØXXÁ,single,6g5xbsYAQ4w1b5nGw6oSSI,https://i.scdn.co/image/ab67616d0000b273b31ae62f5e59a38b7a984961,ÀTTØØXXÁ,32,2020-12-11,1,39302,"['afrofuturismo brasileiro', 'pagode baiano']",43jyzP3h86XvtC8FQm4ow3,,51,False,,0.0191,0.723,161455,0.892,7waChMUm2QTdsnnsBy4Axx,0.0,0,0.313,-3.295,1,39,0.186,109.969,4,1,0.675,https://i.scdn.co/image/ab6761610000e5eb159df51b9318fac580424221
Pulsa,Pulsa,ÀTTØØXXÁ,single,7I5qPuhXzgpd8ahRDN4D45,https://i.scdn.co/image/ab67616d0000b273b27e2a80fedee8f5de59973d,ÀTTØØXXÁ,25,2021-03-12,1,39302,"['afrofuturismo brasileiro', 'pagode baiano']",43jyzP3h86XvtC8FQm4ow3,,51,False,,0.125,0.828,183051,0.893,2wbtqVSx9xhbWlHD8AHwEe,0.0,1,0.0922,-5.668,1,32,0.0879,117.956,4,1,0.366,https://i.scdn.co/image/ab6761610000e5eb159df51b9318fac580424221
Atrevida,Atrevida,Nêssa,single,3qTQmA36sHce0hVMkjo8ga,https://i.scdn.co/image/ab67616d0000b2731bfdca43b5fc39323d791451,Musequal,28,2021-01-07,1,4415,['afrofuturismo brasileiro'],2nBhcSkmkP34W4oWJc9pcr,,34,True,,0.371,0.825,132816,0.791,69NBndcZf7GoahgKC4cReL,0.00179,1,0.141,-4.826,1,35,0.221,103.004,4,1,0.603,https://i.scdn.co/image/ab6761610000e5ebd4dc82461efc936b4afc3a29
Seu Mal É Não Querer Ser Meu Bem,Seu Mal É Não Querer Ser Meu Bem,Alexandre Peixe,single,3RRBwQIYAduQujmMilrvIc,https://i.scdn.co/image/ab67616d0000b273b3964519ca66842d1a3d9c75,SONORA DIGITAL,28,2021-09-17,1,22382,"['axe', 'sertanejo universitario']",23op1COMtPxGgGrnlTLFh2,,40,False,,0.551,0.715,190098,0.768,7JNZ7Ic98P5rum0iG8OXTL,0.000616,9,0.403,-6.188,1,35,0.0537,137.916,4,1,0.732,https://i.scdn.co/image/ab6761610000e5eb6ba00136619ccf5aac9b9c22
Videogame,Videogame,TRIMOX,single,67J1vGmJkFTR6PX9FlgNST,https://i.scdn.co/image/ab67616d0000b2732de48fb75f0b5d06efbd7381,TAG Music,16,2021-05-21,1,1773,[],4V1YcMK3Rf6sXJiCg19fBZ,,39,True,,0.193,0.851,136000,0.716,1C9rnEAoMCEYt0raH0xCAk,0.0,1,0.0412,-5.16,1,23,0.246,119.965,4,1,0.719,https://i.scdn.co/image/ab6761610000e5eb3d6fd28e070e814507d10721
Ai Lucas,Ai Lucas,oz malokas,single,514lfXHEfHan3TZZvjBOuM,https://i.scdn.co/image/ab67616d0000b273dc271a7d2bec76db1a04d9f5,chavasca,22,2020-12-08,1,3134,[],1CulLyJORZZRPhbcJpm8zv,,21,True,,0.21,0.873,145918,0.657,0qyA4SdBPM9kGGSxo4f7l3,0.0026,9,0.0786,-8.906,1,29,0.0765,114.91,4,1,0.843,https://i.scdn.co/image/ab67616d0000b273a9e47dfc833fa1dd6ed6afe4
PAU QUE BATE EM CHICO,PAU QUE BATE EM CHICO,SV NO BEAT,single,7hIX2bcxYrlvdvSsPuGAGp,https://i.scdn.co/image/ab67616d0000b2736de8362b21f3684b25fdb312,iMusics,25,2021-08-11,1,2943,['arrochadeira'],3429b2D8tTYHBIvLvAuOnL,,25,True,,0.162,0.894,197902,0.919,6agHoz2kmpk5gB9DLBA0Vm,0.00763,9,0.0782,-1.072,0,32,0.0478,136.976,4,1,0.796,https://i.scdn.co/image/ab67616d0000b2736de8362b21f3684b25fdb312
Barco a Vela,Barco a Vela,Eder Miguel,single,5qVBrZ8TdbtDjY9vJjosoH,https://i.scdn.co/image/ab67616d0000b2730b244afae9e7f702588ed096,RAMP//A / Éder Miguel,19,2021-10-01,1,11030,[],7kFcR41C4kHKOeFA1ZzAa1,,20,False,,0.529,0.825,253927,0.542,0QPEVyA2LyshlT4kaNE092,0.000405,9,0.115,-9.753,1,26,0.0349,132.97,4,1,0.779,https://i.scdn.co/image/ab6761610000e5ebe4d199a4d0e5f12698c1adb6
Pock Pock,Inverno Quente 2020,Zé paredão,album,5VL0hEVyKydgoO4AMyO3C4,https://i.scdn.co/image/ab67616d0000b2730e64d1cd311119c671769e10,K’Lado Film,29,2020-07-20,19,17275,['pagode baiano'],2jdAv7LcAuonkNpXv9wien,,24,True,,0.887,0.787,181342,0.648,2E73LUBmVM8KA9xIyAwptg,0.00241,2,0.127,-6.661,1,32,0.404,118.787,4,1,0.645,https://i.scdn.co/image/ab67616d0000b2730e64d1cd311119c671769e10
Baby Te Liguei,Afrocidade na Pista,Afrocidade,single,4nQQJ9wo7xM4Xrx4u4FIlN,https://i.scdn.co/image/ab67616d0000b2736d4567fd37f17f1e53ea2d39,Musequal,45,2021-01-15,5,9909,"['afrobeat brasileiro', 'afrofuturismo brasileiro']",1kbDI5eg73ftGzwOf4OKZL,,39,False,,0.0416,0.764,218537,0.676,6r0dW0by0R8IOGbnw0hCvo,0.0132,4,0.0486,-5.203,0,49,0.0489,123.044,4,2,0.933,https://i.scdn.co/image/ab6761610000e5eba80e353344a80038c4d25954
"Segue em Frente, Vira a Esquerda (feat. Mc Morena) - Remix Arrochadeira",O Cria no Beat (Remix Arrochadeira),O Cria No Beat,single,3Q4DqdIg8d9PFisLsgQCiM,https://i.scdn.co/image/ab67616d0000b27386ca86bfa2d64ad3158c3201,O Cria No Beat,25,2021-06-28,5,8458,['arrochadeira'],70X6xpZFCA2muRgsp33n5M,,25,True,,0.261,0.8,133004,0.641,2WaLmUQzUD1GBrt6LW6I2x,0.776,0,0.0675,-8.923,1,24,0.0594,130.05,4,3,0.964,https://i.scdn.co/image/ab6761610000e5eb8d1993f71a08c5c3188d5640
Maria Ruana,Ao Vivo Casa Fest Salvador-Ba,Robyssão,album,665TJQbqwE80t1aE6xukkf,https://i.scdn.co/image/ab67616d0000b27382008648f3f78bcbb5f5575d,Tudo Da Música,19,2020-06-14,14,9560,['pagode baiano'],4KeLZLWRNo6C0vD6GoR7S2,,22,True,,0.498,0.662,97933,0.713,7c7rYtTf6lJaBWaBxPbrDD,0.524,2,0.14,-8.893,1,23,0.0376,134.715,4,2,0.804,https://i.scdn.co/image/ab67616d0000b273453201a1772ee33f26fe74a1
